Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tarik Skubal","DET",13.9689,8.9716,22.5884,2.81074,32,32,0,0,,199.765,797.146,160.081,68.4834,62.3874,20.3538,43.5425,0.3643,7.1193,242.283,10.9156,1.96172,5.56429,0.917,0.303938,0.054623,0.2493150681257248,0.214446,1.01931,0.288783,0.771663,0.423339,,2.79483,5.85825,5.79614,6,,,,,,,1149,5.745,1071,5.355,4.1,3.68,3.41,3.19,2.99,2.81,2.63,2.43,2.18,3.57,3.38,3.26,3.16,3.06,2.97,2.88,2.77,2.63,"Tarik Skubal","22267",669373
"Paul Skenes","PIT",12.9773,9.6661,21.314,2.90558,32,32,0,0,,193.982,785.032,157.59,68.904,62.6254,17.5014,51.5523,0.5024,7.1666,236.908,10.9916,2.39183,4.59549,0.812,0.301781,0.065669,0.23611216247081757,0.216972,1.07815,0.296858,0.759521,0.444132,,2.77355,5.69512,5.73886,10,,,,,,,1100.4,5.6721649484536085,1033,5.324742268041237,4.27,3.82,3.53,3.3,3.1,2.91,2.72,2.51,2.25,3.74,3.53,3.39,3.28,3.17,3.07,2.96,2.85,2.69,"Paul Skenes","33677",694973
"Garrett Crochet","BOS",13.5162,9.0342,20.7574,3.01167,32,32,0,0,,192.855,773.587,157.451,70.6549,64.5352,19.5212,49.72,0.4928,6.0061,238.814,11.1448,2.32029,4.80318,0.911,0.30871,0.064272,0.244438074529171,0.219334,1.07423,0.300157,0.759092,0.455553,,2.84127,5.59019,5.38187,9.800000190734863,,,,,,,1084,5.616580310880829,1015,5.259067357512953,4.38,3.93,3.64,3.4,3.2,3.01,2.81,2.6,2.34,3.83,3.63,3.49,3.38,3.27,3.17,3.07,2.95,2.8,"Garrett Crochet","27463",676979
"Cristopher Sánchez","PHI",13.4741,9.3883,21.089,3.15767,32,32,0,0,,198.055,812.7,183.344,77.3882,69.488,17.6489,50.0095,0.4957,6.6796,192.403,8.74314,2.27253,3.84732,0.802,0.236745,0.061535,0.1752099208533764,0.242515,1.17823,0.303493,0.747515,0.544946,,3.20935,4.68906,5.10095,30.200000762939453,,,,,,,981,4.954545454545454,969,4.893939393939394,4.61,4.16,3.87,3.63,3.42,3.23,3.03,2.82,2.54,4.03,3.84,3.7,3.59,3.5,3.4,3.3,3.19,3.03,"Cristopher Sanchez","20778",650911
"Jacob deGrom","TEX",12.0843,9.5911,18.2323,3.47601,30.78,30.78,0,0,,184.508,754.017,159.561,76.8129,71.2613,24.6831,41.9844,0.4637,5.6295,213.722,10.425,2.04793,5.0905,1.204,0.283444,0.055681,0.22776301577687263,0.225878,1.09234,0.288201,0.74695,0.378991,,3.33176,4.30951,3.71006,44.33000183105469,,,,,,,929.5,5.024324324324325,884,4.778378378378378,4.96,4.46,4.13,3.87,3.64,3.43,3.21,2.97,2.67,4.38,4.14,3.98,3.84,3.72,3.6,3.48,3.34,3.15,"Jacob deGrom","10954",594798
"Cole Ragans","KCR",11.8512,8.4984,17.6211,3.22649,29.16,29.16,0,0,,172.018,709.938,138.763,67.1037,61.6683,17.8325,62.1416,0.5971,5.627,210.53,11.015,3.25125,3.38791,0.933,0.296547,0.087531,0.20901614427566528,0.216084,1.16792,0.292238,0.760495,0.399122,,3.21692,4.24901,4.3393,49.66999816894531,,,,,,,907.9999999999999,5.27906976744186,844,4.906976744186046,4.7,4.2,3.88,3.63,3.4,3.19,2.98,2.75,2.46,4.09,3.87,3.72,3.6,3.48,3.37,3.26,3.13,2.96,"Cole Ragans","21846",666142
"Chris Sale","ATL",12.0959,7.4418,17.7369,3.19108,27.54,27.54,0,0,,168.535,685.659,139.777,64.9689,59.7565,18.0894,44.2483,0.5232,8.6084,205.476,10.9727,2.36292,4.64371,0.966,0.299677,0.064534,0.23514298349618912,0.220886,1.09191,0.297352,0.750197,0.416999,,3.03296,4.1505,4.31631,33.130001068115234,,,,,,,916.2,5.4213017751479295,862,5.100591715976331,4.65,4.16,3.84,3.58,3.36,3.15,2.94,2.72,2.43,4.03,3.82,3.67,3.55,3.44,3.34,3.23,3.11,2.94,"Chris Sale","10603",519242
"Logan Webb","SFG",12.4816,10.5081,20.7311,3.3211,32,32,0,0,,199.392,830.798,193.828,81.8582,73.5777,16.8154,46.9102,0.7552,6.0499,187.205,8.44995,2.1174,3.99072,0.759,0.225332,0.056464,0.16886800900101662,0.249189,1.20737,0.308483,0.731503,0.546891,,3.15053,4.0621,3.91161,55.869998931884766,,,,,,,974.1000000000003,4.894974874371861,989,4.969849246231155,4.8,4.35,4.05,3.81,3.6,3.41,3.21,2.99,2.71,4.19,4.01,3.88,3.77,3.68,3.58,3.48,3.37,3.22,"Logan Webb","17995",657277
"Sonny Gray","BOS",11.4652,10.0521,17.0167,3.68365,30.78,30.78,0,0,,181.357,756.916,171.089,80.7055,74.2284,21.2188,47.6948,0.5011,5.6572,189.835,9.42074,2.36689,3.98021,1.053,0.250801,0.063012,0.18778898566961288,0.243175,1.20637,0.304299,0.730274,0.450969,,3.44519,3.87305,3.46659,109.33000183105469,,,,,,,854.5000000000001,4.720994475138122,850,4.696132596685083,5.21,4.72,4.39,4.13,3.91,3.69,3.47,3.23,2.93,4.55,4.35,4.21,4.09,3.98,3.88,3.77,3.65,3.49,"Sonny Gray","12768",543243
"Dylan Cease","TOR",12.3054,9.8264,17.3738,3.60353,32,32,0,0,,184.857,777.691,157.239,80.0197,74.0154,22.4499,67.6218,1.179,5.8895,216.007,10.5166,3.29225,3.19434,1.093,0.277754,0.086952,0.19080201536417007,0.223294,1.2164,0.289419,0.7488,0.382153,,3.5699,3.79963,3.26909,71,,,,,,,900.2,4.865945945945946,849,4.589189189189189,5.07,4.59,4.27,4.02,3.8,3.59,3.38,3.14,2.85,4.42,4.23,4.09,3.98,3.88,3.77,3.67,3.55,3.39,"Dylan Cease","18525",656302
"Framber Valdez",,12.0579,9.9691,19.1934,3.47426,30.78,30.78,0,0,,190.384,795.254,180.378,81.3899,73.4937,16.098,62.7122,0.4223,7.8444,178.531,8.4397,2.96459,2.84684,0.761,0.224496,0.0788581,0.14563799649477005,0.2489,1.27684,0.309922,0.733158,0.559,,3.47067,3.71929,3.81471,88.87000274658203,,,,,,,886.2,4.66421052631579,887,4.668421052631579,5,4.53,4.22,3.97,3.75,3.55,3.34,3.11,2.82,4.36,4.17,4.04,3.93,3.83,3.73,3.63,3.51,3.36,"Framber Valdez","17295",664285
"Max Fried","NYY",12.7866,9.1487,19.4899,3.34111,30.78,30.78,0,0,,189.434,791.286,177.783,77.8171,70.3243,18.8592,54.4373,0.6314,7.4365,178.819,8.49568,2.58632,3.28486,0.896,0.225985,0.068796,0.15718891471624374,0.243734,1.22586,0.298878,0.750195,0.506053,,3.52131,3.64776,3.70867,57.869998931884766,,,,,,,877.1000000000001,4.640740740740742,873,4.619047619047619,4.83,4.37,4.06,3.82,3.6,3.4,3.19,2.97,2.68,4.22,4.02,3.89,3.78,3.68,3.58,3.47,3.36,3.2,"Max Fried","13743",608331
"Yoshinobu Yamamoto","LAD",11.3443,7.7978,15.8263,3.43301,27.54,27.54,0,0,,161.291,667.873,144.92,67.5477,61.5239,17.3478,49.2049,0.4254,5.4358,169.551,9.46088,2.74562,3.44581,0.968,0.253867,0.073674,0.1801929622888565,0.236321,1.20356,0.29923,0.745281,0.493667,,3.44725,3.60543,3.44652,23.270000457763672,,,,,,,783.3000000000002,4.865217391304349,762,4.732919254658385,5,4.49,4.16,3.89,3.66,3.44,3.22,2.98,2.68,4.31,4.11,3.97,3.85,3.75,3.64,3.54,3.42,3.26,"Yoshinobu Yamamoto","33825",808967
"Hunter Brown","HOU",11.973,9.688,17.6519,3.63146,30.78,30.78,0,0,,184.176,769.968,165.008,81.0952,74.3144,20.8733,60.9376,0.5467,7.1738,199.991,9.77278,2.97779,3.28189,1.02,0.259739,0.079143,0.18059607595205307,0.235102,1.22679,0.29966,0.736316,0.472851,,3.54619,3.58674,3.28731,33.599998474121094,,,,,,,870.3000000000002,4.729891304347827,843,4.581521739130435,5.16,4.67,4.35,4.09,3.86,3.65,3.43,3.2,2.89,4.52,4.31,4.17,4.05,3.94,3.83,3.73,3.6,3.44,"Hunter Brown","25880",686613
"Hunter Greene","CIN",10.9897,10.697,16.5325,3.94477,30.78,30.78,0,0,,183.816,769.749,156.965,85.865,80.5681,28.2056,61.463,0.411,10.0768,220.099,10.7765,3.00935,3.581,1.381,0.285936,0.0798481,0.2060881033539772,0.224811,1.1883,0.286194,0.740824,0.336922,,3.90272,3.57092,3.40521,45.130001068115234,,,,,,,836.0000000000002,4.543478260869566,783,4.255434782608695,5.45,4.94,4.61,4.34,4.1,3.88,3.65,3.41,3.09,4.81,4.58,4.43,4.3,4.18,4.06,3.94,3.81,3.63,"Hunter Greene","22182",668881
"Jesús Luzardo","PHI",11.8597,9.6159,17.3246,3.57443,30.78,30.78,0,0,,180.975,752.182,159.155,77.847,71.8758,23.3458,56.8499,0.7168,5.5985,198.811,9.88702,2.82718,3.49713,1.161,0.264313,0.07558,0.18873291462659836,0.230748,1.19356,0.290453,0.75364,0.404959,,3.65022,3.50965,3.81902,72.80000305175781,,,,,,,852.1,4.707734806629834,815,4.502762430939226,5.07,4.58,4.25,4,3.77,3.56,3.34,3.1,2.8,4.43,4.22,4.08,3.96,3.85,3.74,3.63,3.5,3.34,"Jesus Luzardo","19959",666200
"Joe Ryan","MIN",11.3027,10.2846,16.6926,3.82952,30.78,30.78,0,0,,182.4,753.408,163.628,82.7943,77.6116,26.5899,44.1437,0.3631,8.6408,199.467,9.84212,2.17814,4.51859,1.312,0.264753,0.058592,0.20616108179092407,0.233546,1.1391,0.288764,0.732807,0.336177,,3.71128,3.43254,3.00572,64.06999969482422,,,,,,,827.2999999999998,4.5456043956043946,798,4.384615384615385,5.3,4.81,4.48,4.22,3.99,3.77,3.55,3.3,2.99,4.65,4.44,4.3,4.17,4.06,3.95,3.84,3.71,3.55,"Joe Ryan","21390",657746
"Nathan Eovaldi","TEX",11.1172,9.4183,16.8483,3.59563,29.16,29.16,0,0,,174.547,723.06,163.079,76.057,69.7339,20.2668,44.4863,0.6905,7.0744,171.35,8.83518,2.29381,3.85175,1.045,0.236979,0.061525,0.1754540354013443,0.242858,1.18917,0.297599,0.733897,0.46048,,3.5674,3.3949,3.15809,150.92999267578125,,,,,,,814.2,4.652571428571429,804,4.594285714285714,5.14,4.64,4.31,4.05,3.82,3.6,3.38,3.14,2.83,4.49,4.28,4.13,4.01,3.9,3.79,3.68,3.55,3.38,"Nathan Eovaldi","9132",543135
"Bryan Woo","SEA",12.0933,10.6589,19.093,3.58798,32,32,0,0,,195.095,800.882,175.866,84.0854,77.7774,26.1644,44.0245,0.6631,7.5315,195.866,9.03558,2.03091,4.44902,1.207,0.244563,0.05497,0.18959297612309456,0.234699,1.1271,0.283905,0.74105,0.394619,,3.66346,3.28967,2.93153,40.20000076293945,,,,,,,901.6,4.6235897435897435,873,4.476923076923077,5.05,4.57,4.26,4,3.78,3.57,3.36,3.13,2.83,4.45,4.24,4.09,3.97,3.85,3.75,3.63,3.5,3.34,"Bryan Woo","30279",693433
"Blake Snell","LAD",11.3499,7.9402,15.9585,3.52289,27.54,27.54,0,0,,163.779,688.727,133.389,69.7572,64.1085,18.9074,71.6269,0.6522,4.496,200.428,11.0139,3.93604,2.79822,1.039,0.291012,0.103999,0.18701286613941193,0.217741,1.25178,0.291102,0.757558,0.429979,,3.58275,3.28707,3.42856,60.470001220703125,,,,,,,806.1000000000001,4.915243902439025,745,4.5426829268292686,5.08,4.57,4.23,3.96,3.72,3.5,3.28,3.03,2.72,4.42,4.2,4.05,3.92,3.81,3.7,3.58,3.45,3.28,"Blake Snell","13543",605483
"Ranger Suárez",,10.8889,9.3127,16.0548,3.54964,29.16,29.16,0,0,,168.759,706.697,161.848,73.1159,66.5594,17.7197,47.808,0.7936,5.5391,154.273,8.22742,2.54962,3.22692,0.945,0.218301,0.0676499,0.1506509855389595,0.247719,1.24234,0.299419,0.738659,0.481,,3.62016,3.26466,3.28603,173.8699951171875,,,,,,,754,4.461538461538462,757,4.479289940828402,5.12,4.62,4.29,4.03,3.79,3.57,3.35,3.11,2.81,4.44,4.24,4.1,3.98,3.88,3.77,3.67,3.54,3.38,"Ranger Suarez","17277",624133
"Pablo López","MIN",11.2151,10.3436,16.6539,3.81449,30.78,30.78,0,0,,181.85,758.023,172.751,83.2747,77.0738,22.9737,46.8777,0.7967,7.9153,181.049,8.96038,2.32004,3.86216,1.137,0.238844,0.0618421,0.17700201272964478,0.245654,1.20775,0.300031,0.727355,0.421317,,3.6902,3.24158,3.00596,134.52999877929688,,,,,,,811.1000000000001,4.456593406593408,808,4.43956043956044,5.35,4.85,4.52,4.25,4.02,3.8,3.58,3.33,3.02,4.71,4.49,4.34,4.21,4.1,3.99,3.87,3.74,3.57,"Pablo Lopez","17085",641154
"Kyle Bradish","BAL",10.6532,8.5528,15.0985,3.70101,27.54,27.54,0,0,,161.808,678.726,149.138,72.3583,66.5393,19.3271,50.5108,0.4106,7.2393,170.679,9.49341,2.80948,3.37906,1.075,0.25147,0.07442,0.1770499274134636,0.240167,1.23386,0.301206,0.737527,0.452588,,3.64898,3.20593,2.69704,77.52999877929688,,,,,,,745.6999999999999,4.603086419753086,731,4.512345679012346,5.34,4.8,4.44,4.16,3.91,3.67,3.44,3.18,2.86,4.69,4.44,4.26,4.12,3.99,3.87,3.74,3.6,3.4,"Kyle Bradish","24586",680694
"Logan Gilbert","SEA",10.9683,9.0939,16.1927,3.39141,29.16,29.16,0,0,,166.486,677.875,144.045,67.9595,62.7359,20.9773,38.6992,0.928,5.8921,182.023,9.8399,2.09202,4.70354,1.134,0.26852,0.057089,0.21143115684390068,0.227457,1.09765,0.286015,0.748387,0.398605,,3.39,3.16615,2.89902,34.130001068115234,,,,,,,824.7000000000002,4.968072289156628,786,4.734939759036145,4.87,4.38,4.05,3.79,3.57,3.35,3.14,2.91,2.61,4.2,4,3.87,3.75,3.65,3.55,3.45,3.33,3.18,"Logan Gilbert","22250",669302
"George Kirby","SEA",11.4251,9.9071,17.129,3.49981,30.78,30.78,0,0,,178.218,732.203,165.256,75.4182,69.3033,22.0991,33.7472,0.4767,7.2451,174.012,8.78757,1.70423,5.15633,1.116,0.237655,0.04609,0.19156504794955254,0.239083,1.11663,0.289148,0.735343,0.42394,,3.48438,3.16044,2.86179,66.4000015258789,,,,,,,842.5999999999999,4.7337078651685385,829,4.657303370786517,4.99,4.51,4.19,3.93,3.71,3.5,3.28,3.05,2.75,4.35,4.15,4.01,3.89,3.79,3.68,3.58,3.46,3.3,"George Kirby","25436",669923
"Tyler Glasnow","LAD",10.2862,7.5092,13.78,3.59512,25.92,25.92,0,0,,147.787,612.461,125.115,64.1076,59.0346,17.3567,54.2438,0.3405,4.2113,171.967,10.4725,3.30337,3.17026,1.057,0.28078,0.0885669,0.19221289455890656,0.225836,1.21363,0.295484,0.743271,0.447895,,3.5213,3.06803,2.99715,107.87000274658203,,,,,,,731.1000000000001,4.939864864864866,689,4.655405405405405,5.22,4.68,4.32,4.03,3.78,3.55,3.31,3.06,2.74,4.51,4.28,4.13,4,3.88,3.76,3.64,3.51,3.33,"Tyler Glasnow","14374",607192
"Michael King","SDP",11.0738,10.1289,15.7293,3.79531,30.78,30.78,0,0,,175.764,741.932,158.191,80.1229,74.1198,22.986,60.6618,0.9526,7.2917,182.292,9.33428,3.10619,3.00505,1.177,0.245699,0.0817619,0.16393713653087616,0.234712,1.24515,0.288468,0.743173,0.401975,,3.92082,3.06209,2.79623,143.1300048828125,,,,,,,768.7,4.367613636363637,741,4.2102272727272725,5.5,4.96,4.6,4.31,4.06,3.83,3.59,3.33,3,4.81,4.57,4.41,4.27,4.15,4.03,3.91,3.77,3.58,"Michael King","19853",650633
"Zack Wheeler","PHI",8.7022,6.081,13.0375,3.20176,21.06,21.06,0,0,,125.797,510.955,105.352,48.7226,44.7525,14.5086,31.4058,0.3991,5.5796,145.14,10.3839,2.24689,4.62145,1.038,0.284057,0.0614649,0.22259202599525452,0.222277,1.08713,0.289016,0.75602,0.415958,,3.20896,3.01561,3.24388,144.39999389648438,,,,,,,653.9000000000001,5.189682539682541,614,4.873015873015873,4.79,4.24,3.88,3.6,3.35,3.12,2.9,2.65,2.35,4,3.81,3.67,3.56,3.46,3.37,3.27,3.15,3,"Zack Wheeler","10310",554430
"José Soriano","LAA",10.6647,10.6475,16.4369,3.65879,30.78,30.78,0,0,,177.273,758.873,168.713,79.8271,72.067,14.95,75.3788,0.6944,8.6238,164.705,8.36195,3.82692,2.18503,0.759,0.217039,0.0993299,0.11770903319120407,0.249994,1.37693,0.310498,0.736079,0.571798,,3.79484,3.01004,3.12168,353.07000732421875,,,,,,,763.9,4.315819209039548,768,4.338983050847458,5.3,4.79,4.45,4.18,3.95,3.72,3.5,3.25,2.94,4.66,4.43,4.27,4.14,4.03,3.91,3.79,3.66,3.48,"Jose Soriano","22100",667755
"Spencer Schwellenbach","ATL",11.1217,8.3517,16.0503,3.6478,27.54,27.54,0,0,,166.671,689.008,159.179,73.4955,67.5536,20.0931,38.2668,0.9088,6.3106,162.652,8.78298,2.06635,4.25048,1.085,0.236067,0.055539,0.18052809312939644,0.247008,1.18465,0.301257,0.732068,0.453458,,3.55296,2.98097,3.29153,78.12999725341797,,,,,,,770.4,4.613173652694611,769,4.604790419161676,5.25,4.72,4.37,4.1,3.85,3.63,3.4,3.15,2.83,4.61,4.37,4.2,4.06,3.94,3.82,3.69,3.55,3.36,"Spencer Schwellenbach","31846",680885
"Brandon Woodruff","MIL",9.8785,9.237,14.3198,3.84306,27.54,27.54,0,0,,159.667,661.693,143.338,73.059,68.1787,23.2226,43.5156,0.3686,6.3463,168.101,9.47544,2.45286,3.86301,1.309,0.254047,0.065764,0.18828309327363968,0.234276,1.17027,0.285643,0.737288,0.363943,,3.85712,2.95654,2.72519,109.4000015258789,,,,,,,715.3,4.470625,687,4.29375,5.46,4.91,4.54,4.25,4,3.76,3.52,3.26,2.93,4.81,4.54,4.37,4.22,4.09,3.96,3.82,3.67,3.47,"Brandon Woodruff","16162",605540
"Aaron Nola","PHI",11.0326,10.465,15.8772,3.9876,30.78,30.78,0,0,,180.677,758.511,174.976,86.4155,80.0521,26.5596,46.1137,0.5992,5.8686,175.84,8.75906,2.29704,3.81319,1.323,0.231823,0.060795,0.17102797701954842,0.247656,1.22367,0.294402,0.732298,0.422958,,3.9628,2.95231,2.97297,205.6699981689453,,,,,,,748.3000000000002,4.13425414364641,750,4.143646408839779,5.55,5.05,4.71,4.44,4.2,3.98,3.75,3.5,3.19,4.88,4.67,4.52,4.39,4.28,4.17,4.06,3.93,3.76,"Aaron Nola","16149",605400
"Freddy Peralta","MIL",10.8744,10.4497,15.6516,3.90841,30.78,30.78,0,0,,177.641,750.489,153.632,82.7811,77.1436,24.8697,65.5086,0.5066,8.019,199.68,10.1166,3.31893,3.04814,1.26,0.266066,0.0872879,0.17877797782421112,0.226944,1.23362,0.284613,0.739786,0.365926,,3.94874,2.94724,2.84169,62.72999954223633,,,,,,,787.3000000000001,4.423033707865169,743,4.174157303370786,5.43,4.93,4.6,4.33,4.09,3.87,3.65,3.4,3.09,4.75,4.55,4.4,4.28,4.17,4.07,3.96,3.83,3.66,"Freddy Peralta","18679",642547
"MacKenzie Gore","WSN",10.5448,10.6696,15.8107,3.76024,30.78,30.78,0,0,,175.533,739.71,153.044,79.1648,73.3385,22.0977,66.5088,0.3773,6.8675,192.89,9.88995,3.41006,2.90022,1.133,0.260765,0.089912,0.1708528846502304,0.229681,1.25078,0.290125,0.744306,0.394355,,3.82798,2.92779,3.31679,201.1999969482422,,,,,,,798.0000000000002,4.53409090909091,758,4.306818181818182,5.29,4.79,4.46,4.19,3.96,3.73,3.51,3.27,2.96,4.63,4.41,4.27,4.15,4.04,3.93,3.82,3.69,3.52,"MacKenzie Gore","22201",669022
"Nick Pivetta","SDP",11.5534,10.9809,17.1203,3.95954,32,32,0,0,,191.005,797.849,170.564,89.6567,84.0325,29.436,58.89,0.9462,5.6224,209.948,9.89256,2.77485,3.56508,1.387,0.263142,0.073811,0.1893310621380806,0.232587,1.2013,0.285712,0.742641,0.338098,,3.95349,2.86751,2.68794,85.93000030517578,,,,,,,837.1,4.382722513089005,803,4.204188481675392,5.43,4.94,4.62,4.36,4.13,3.91,3.69,3.45,3.14,4.79,4.58,4.43,4.31,4.2,4.09,3.98,3.85,3.68,"Nick Pivetta","15454",601713
"Drew Rasmussen","TBR",10.5317,10.4133,14.5016,3.92931,30.78,30.78,0,0,,171.003,718.502,170.143,81.1273,74.6584,21.5084,44.7382,0.6071,6.0713,156.547,8.23916,2.3546,3.49918,1.132,0.21788,0.0622659,0.15561402961611748,0.254823,1.25659,0.303561,0.723897,0.46686,,3.8307,2.84158,2.47547,147,,,,,,,713.8000000000002,4.174269005847954,730,4.269005847953216,5.58,5.04,4.69,4.41,4.16,3.92,3.69,3.43,3.1,4.93,4.68,4.51,4.37,4.24,4.12,3.99,3.84,3.65,"Drew Rasmussen","25385",656876
"Kevin Gausman","TOR",11.246,10.5229,16.4317,4.05068,30.78,30.78,0,0,,185.401,784.933,177.842,89.6988,83.4446,25.6884,54.6753,0.7182,4.4882,180.511,8.76261,2.65412,3.30151,1.247,0.22997,0.069656,0.16031405329704285,0.245039,1.25413,0.292845,0.726613,0.380152,,3.94644,2.8255,2.21016,118.52999877929688,,,,,,,771.4000000000001,4.16972972972973,772,4.172972972972973,5.58,5.08,4.76,4.49,4.26,4.04,3.81,3.57,3.25,4.9,4.7,4.56,4.44,4.33,4.23,4.12,4,3.84,"Kevin Gausman","14107",592332
"Shane McClanahan","TBR",8.9387,7.7382,12.8622,3.5754,24.3,24.3,0,0,,137.878,570.217,125.046,59.6107,54.7745,17.3114,40.3235,0.455,3.983,149.08,9.73116,2.63211,3.69709,1.13,0.261444,0.0707161,0.19072793424129486,0.23777,1.19938,0.299662,0.749352,0.455863,,3.56891,2.80402,2.57096,241.8699951171875,,,,,,,653.1,4.732608695652174,635,4.601449275362318,5.28,4.7,4.32,4.02,3.76,3.51,3.27,3,2.67,4.57,4.31,4.13,3.99,3.86,3.73,3.6,3.45,3.26,"Shane McClanahan","21483",663556
"Chase Burns","CIN",8.4369,7.8484,10.703,3.73298,32.68,22.68,0,0.6652,,133.954,556.497,118.276,59.9227,55.5608,18.2177,42.0759,0.6734,4.2483,152.315,10.2337,2.82697,3.62002,1.224,0.273704,0.0756085,0.1980954110622406,0.231836,1.19707,0.294602,0.744764,0.410098,,3.66645,2.68716,2.63196,113.4000015258789,,,,,,,633.3999999999999,4.72686567164179,606,4.522388059701493,5.68361,4.94059,4.47281,4.12295,3.81429,3.5401,3.26189,2.97667,2.61667,4.7958,4.49804,4.29878,4.13028,3.98177,3.84252,3.69401,3.5255,3.30774,"Chase Burns","35333",695505
"Spencer Strider","ATL",10.6458,8.5033,14.5603,3.82702,27.54,27.54,0,0,,160.846,674.123,139.505,73.3732,68.3956,21.1423,57.7474,0.6957,7.1167,187.203,10.4748,3.23121,3.24175,1.183,0.277698,0.085663,0.19203513115644455,0.228974,1.22634,0.295231,0.738901,0.372479,,3.72599,2.66326,2.89082,100.80000305175781,,,,,,,748.1000000000001,4.646583850931678,711,4.416149068322981,5.41,4.87,4.52,4.24,3.99,3.76,3.52,3.27,2.94,4.73,4.49,4.33,4.2,4.08,3.96,3.84,3.7,3.52,"Spencer Strider","27498",675911
"Eury Pérez","MIA",9.0285,9.7922,12.96,3.98968,27.54,27.54,0,0,,154.035,647.207,134.465,72.8216,68.2835,22.0271,53.6289,0.4699,5.298,171.681,10.031,3.13344,3.20127,1.287,0.265264,0.0828621,0.1824020966887474,0.228573,1.22111,0.284961,0.733023,0.323586,,3.91269,2.61287,2.48778,85.4000015258789,,,,,,,687.6,4.464935064935065,651,4.2272727272727275,5.64,5.07,4.69,4.39,4.13,3.88,3.64,3.37,3.02,4.97,4.7,4.51,4.36,4.22,4.09,3.95,3.79,3.59,"Eury Perez","27768",691587
"Jack Flaherty","DET",10.0072,10.0537,14.3886,3.91339,29.16,29.16,0,0,,165.689,708.071,151.655,77.7603,72.0449,21.8341,58.2027,0.8872,6.9476,178.924,9.71893,3.1615,3.07415,1.186,0.252692,0.082199,0.17049308121204376,0.235885,1.26658,0.293605,0.736781,0.39792,,3.86811,2.60553,2.36867,213.92999267578125,,,,,,,725.6000000000001,4.371084337349399,707,4.259036144578313,5.5,4.98,4.64,4.36,4.12,3.89,3.66,3.4,3.08,4.8,4.58,4.44,4.31,4.2,4.09,3.98,3.85,3.68,"Jack Flaherty","17479",656427
"Shohei Ohtani","LAD",8.66,6.1882,10.4188,3.44383,22.68,22.68,0,0,,116.914,479.548,98.0431,48.4459,44.7368,14.6402,36.2217,0.4628,4.5346,136.135,10.4796,2.78834,3.75839,1.127,0.283882,0.075533,0.20834911614656448,0.223439,1.14841,0.289577,0.754329,0.413059,,3.48002,2.57622,2.65035,1.2000000476837158,,,,,,,575.5000000000002,4.918803418803421,539,4.6068376068376065,5.17,4.56,4.16,3.85,3.58,3.33,3.08,2.81,2.48,4.38,4.13,3.96,3.82,3.7,3.58,3.45,3.31,3.12,"Shohei Ohtani","19755",660271
"Yusei Kikuchi","LAA",10.0288,11.3411,15.009,4.10226,30.78,30.78,0,0,,177.726,747.69,165.544,87.0182,81.0087,26.3627,62.8606,0.6782,5.4544,181.773,9.20495,3.18325,2.89169,1.335,0.243113,0.0840731,0.1590399667620659,0.243671,1.28515,0.295352,0.738322,0.406722,,4.17108,2.5338,2.44712,349.5299987792969,,,,,,,725.8000000000001,4.0775280898876405,712,4,5.67,5.16,4.82,4.55,4.31,4.08,3.85,3.6,3.27,4.98,4.77,4.62,4.5,4.39,4.28,4.16,4.04,3.86,"Yusei Kikuchi","20633",579328
"Sandy Alcantara","MIA",9.9907,11.9088,16.2941,4.14795,30.78,30.78,0,0,,186.581,794.978,189.314,93.3292,85.9922,22.2239,55.9752,0.8737,7.6994,158.583,7.64946,2.70004,2.83309,1.072,0.199481,0.070411,0.12906985729932785,0.258872,1.31465,0.303526,0.709511,0.469893,,4.00751,2.51166,2.57427,158.8000030517578,,,,,,,747.7999999999998,3.9989304812834217,775,4.144385026737968,5.77,5.26,4.92,4.64,4.4,4.17,3.94,3.69,3.36,5.12,4.89,4.73,4.6,4.48,4.36,4.24,4.1,3.91,"Sandy Alcantara","18684",645261
"Merrill Kelly","ARI",11.0044,10.7595,16.0569,4.148,30.78,30.78,0,0,,185.122,791.121,186.432,92.127,85.3208,23.9219,56.6688,1.1906,5.0703,169.22,8.22688,2.75504,2.98612,1.163,0.213899,0.071631,0.14226800203323364,0.255603,1.31319,0.303055,0.72026,0.422182,,3.98734,2.48128,2.50772,245.07000732421875,,,,,,,742.1999999999999,4.011891891891891,765,4.135135135135135,5.74,5.23,4.89,4.62,4.38,4.15,3.92,3.67,3.35,5.07,4.85,4.7,4.57,4.46,4.34,4.23,4.09,3.91,"Merrill Kelly","11156",518876
